0.106315403	0.015147461	-0.048225394	-0.015035566	-4.39866E-05	-0.11758251	-0.032926665	-0.030149503	0.026568136	-0.055824861	-0.058570356	-0.086697743	0.000936072	-0.024665716	-0.078562655
-0.077969444	0.052466125	-0.023950059	-0.048706055	0.002549177	-0.052262647	0.021146261	0.030271204	0.0253302	-0.061200213	-0.003215567	-0.08322205	0.047600275	-0.020430608	0.001999697
-0.004641759	-0.029947128	-0.025049978	0.041943204	0.018061996	0.040421258	0.013353015	-0.013997472	-0.026014794	-0.042944871	0.061521261	-0.039328981	-0.028198265	0.02756986	0.00328091
-0.095404102	0.060644529	-0.014691174	-0.008508669	-0.089164638	-0.035499086	-0.012951974	0.014470229	0.042680432	-0.069469608	-0.008702349	0.031234541	-0.033474389	0.049074568	0.027232088
-0.004839752	-0.036776888	0.030353154	-0.019708355	-0.048756048	-0.006341333	0.089859061	-0.039739077	-0.039141365	-0.033732469	0.005699658	0.032729208	-0.026841413	-0.02454674	0.028625029
-0.026661941	-0.075554265	0.06613115	-0.016289385	0.015577254	-0.059142993	0.017022281	-0.015708181	-0.018152511	-0.040700963	-0.048011734	-0.054474699	-0.026323852	-0.050359459	0.03560693
0.008336168	-0.041759219	0.013783662	0.050046955	0.043224082	0.01995796	0.011348819	-0.035819683	-0.000525846	-0.023915515	-0.021856687	-0.06046019	-0.112910838	0.049777797	-0.035976088
-0.069011847	0.046338443	-0.039450086	-0.027930846	-0.018380721	0.001118875	0.047561549	0.019734043	0.034437009	-0.010267455	0.011403723	-0.044147612	0.032976313	0.043416577	0.016909825
0.08533625	-0.053159388	-0.108898259	-0.04338865	-0.026908999	-0.045375554	-0.033904308	-0.009961064	0.084473537	-0.001000175	-0.047815414	-0.007391597	0.008491807	0.075924071	-0.046737345
-0.009208011	-0.065479974	0.051865674	-0.012351689	0.054889456	-0.024164686	0.042386436	0.002516701	-0.004581159	-0.006387805	-0.046999873	-0.046140622	-0.053643331	-0.032389018	0.018764003
0.045655842	-0.033426001	-0.041480867	-0.023765094	0.022832543	-0.002950769	-0.008678168	-0.030750787	-0.01784306	-0.009914803	0.00646902	-0.037016626	-0.062834796	-0.031520942	-0.015603578
0.00525907	-0.076371869	-0.015272042	0.073510009	0.050014151	0.080311458	-0.025054986	-0.030849563	0.031723144	-0.038867935	-0.051507459	-0.07444154	-0.149098643	0.049224929	-0.025992378
-0.072209309	-0.021155289	0.001687089	0.080806033	-0.047724521	-0.01530866	-0.089313917	-0.070810999	0.013457412	-0.037751657	0.009115746	0.030217057	0.085394076	0.000574335	-0.019805498
0.044746161	0.025542726	0.063942639	0.008006581	-0.015465873	0.064894003	-0.004456342	0.049893617	0.002495345	-0.010345155	0.035273274	-0.000278718	0.042658883	0.021684486	-0.007450397
-0.042793323	0.058868433	-0.026667279	-0.040396436	0.009818866	0.033450762	0.03531055	0.015569911	0.011358506	0.026199487	-0.016542357	-0.042379789	0.070644443	0.038665305	-0.018948129
-0.024788417	-0.004687935	0.001465267	-0.020563738	-0.039504608	-0.028285831	-0.043350699	-0.027153902	-0.038781012	-0.023220818	-0.006376241	-0.107025632	0.106433483	-0.005471232	-0.009338836
-0.011681309	-0.043435348	-0.036632817	-0.004032687	-0.032207847	0.022893585	-0.003979697	-0.038338089	-0.003362829	0.01053858	0.059111014	-0.056075714	-0.034230209	0.035393664	-0.044838112
0.023866866	0.06412229	0.006587333	0.069469329	0.049759376	0.013507013	0.013428766	-0.064611396	-0.024796002	0.062872195	-0.052851832	0.025127036	0.032664058	0.035581012	-0.018207277
-0.004492744	-0.026834792	0.091539991	-0.018659428	0.010678464	-0.067487641	0.019509322	-0.053569054	0.004367798	-0.039848991	0.020145811	0.010258497	0.054187858	0.028863916	0.023626378
0.02003638	-0.008072875	-0.01743774	-0.047534633	-0.011630407	-0.03350036	-0.010258486	-0.068880521	-0.065528171	-0.003616121	0.026054569	-0.023205893	-0.05161471	0.029682381	-0.032675532
0.046246906	0.029847488	0.073616264	0.001910552	-0.01949199	0.065585266	-0.032500105	0.045752247	-0.028917169	-0.06313023	0.006564661	-0.029487696	0.025190604	0.020617961	-0.03966716
-0.061757052	0.119469598	-0.025222537	-0.068460655	0.060782402	0.040263981	-0.026966367	0.038352544	0.018723986	-0.122845368	-0.044902166	0.006221503	-0.078369389	0.00684189	-0.070294568
0.022127427	0.072601216	0.027852326	0.071160143	0.073835265	-0.003706544	-0.007570459	-0.103124354	-0.017062033	0.04634858	-0.094859159	0.032601018	0.017637279	0.069065307	-0.0649269
0.040701328	-0.021145731	-0.057467546	-0.033657462	-0.042325044	-0.000675128	-0.017695336	-0.054082663	-0.017333435	0.02201645	0.065858033	0.024804435	0.002175867	0.0626274	-0.055248238
-0.075414464	0.028684892	-0.002516894	-0.058300711	-0.094599196	-0.005017204	-0.058201338	0.033788722	0.014805692	0.035913816	-0.011958409	-0.070221307	-0.063174647	0.014880467	0.026237637
-0.099753404	-0.004871538	0.003196505	-0.010322087	-0.03897033	-0.032328689	-0.010270265	0.034322344	0.02905341	-0.017405448	-0.034699475	-0.013870965	0.024456483	-0.030889109	-0.021504698
-0.039199318	0.040195799	-0.003131018	-0.064295216	0.012317195	-0.06382414	0.053767601	-0.026480903	-0.128537893	0.019890803	-0.01758841	0.062679931	-0.080420041	0.079151487	0.023293732
0.035508975	-0.032273586	-0.041564629	-0.041308199	0.011847244	-0.002489351	0.018577277	-0.014491498	-0.096610713	-0.014980517	-0.01872698	0.046832004	-0.020393676	0.01396746	0.052663116
-0.024873784	0.069583258	-0.034013959	-0.069941239	0.014093565	0.012705777	-0.025915193	-0.049085173	0.014807083	0.111034719	-0.00160159	-0.008618079	-0.023345963	-0.017996464	0.028156512
-0.013212885	-0.057957732	0.08466717	0.000490405	0.049542775	-0.006768138	0.056564183	-0.018631259	0.022729798	-0.022803038	-0.066772053	-0.047762183	-0.030735365	-0.021600027	0.059754434
0.011688473	-0.022753046	-0.026574963	0.007263259	-0.016315727	0.022314431	-0.012932893	-0.012823275	-0.052775112	-0.013588392	0.041100466	-0.016417297	-0.016377459	0.033074793	-0.037848161
0.092012498	0.031047482	-0.018130487	0.034649006	0.028668532	-0.017642064	-0.02199707	-0.024865716	-0.004742305	-0.036964306	-0.110514903	-0.079223407	-0.007425649	-0.140151936	-0.106606651
0.018080685	-0.014835012	-0.034198538	-0.068665708	-0.056283922	0.002620024	0.017841841	-0.008391663	-0.059582984	-0.02786609	0.068433851	-0.080816834	-0.011000343	0.035975362	-0.00402415
0.067019156	0.009586515	-0.075773587	0.000429767	0.005505552	-0.029977719	0.036749111	-0.010168226	-0.067250198	-0.064415878	0.076541315	-0.026731097	-0.051914698	-0.013506078	0.000437506
0.042177991	-0.035100746	0.006281943	-0.060749975	-0.012254786	0.089450703	-0.043950085	0.020154659	-0.020471149	-0.020528888	-0.001170603	0.011382898	-0.049260927	0.028053531	0.02598703
0.10548147	-0.005562074	0.025667269	-0.071263637	-0.021188129	0.034304823	-0.128488768	0.10115091	0.006064606	-0.066933252	-0.042192588	0.087326023	0.03596915	0.038386842	0.040303258
0.039479343	-0.035239684	-0.07504252	-0.026803101	0.01686482	-0.008254526	-0.010952028	-0.014306836	-0.045270318	-0.024214343	0.089776261	0.013202874	-0.018750002	-0.011953118	0.004120759
0.015256151	-0.059989247	0.034610697	-0.021519628	0.054686986	-0.026873195	0.05430301	0.021028391	0.022251809	0.040705471	-0.016646709	-0.003204356	-0.03228673	0.03301069	-0.027295793
-0.019338848	0.058610152	0.003070337	0.057859173	0.070604637	0.035387781	-0.023325231	-0.024993641	0.00834463	0.050047064	-0.03842296	-0.031288278	0.037692242	0.017482182	-0.025628546
-0.005363273	-0.082122775	-0.033293297	0.071659987	0.057226858	0.055190366	-0.013749467	0.055397639	-0.039640483	-0.01991579	0.009468077	0.074078264	-0.028576393	0.047359045	-0.013507224
0.079186009	0.033816127	-0.037177924	0.077195306	0.053138419	0.011257629	0.04100863	-0.002899693	0.002209876	-0.037761026	-0.052074356	-0.091338191	-0.004840158	-0.168279722	-0.072314794
0.01050369	-0.001058379	0.032312715	0.002324128	-0.039316622	0.040301383	0.016594759	0.00715077	-0.004938147	-0.003843489	0.059788369	-0.007014555	0.038405828	0.034572674	0.009759511
0.053516397	-0.027762044	-0.088015911	-0.015089665	0.015706172	-0.019719783	-0.020832472	-0.0209457	-0.05551795	-0.056786264	0.075256435	0.010611944	-0.012756167	-0.012502715	0.014483216
-0.025101754	0.02194306	-0.035239701	0.030335554	0.040942001	0.010703861	-0.013057708	-0.03473247	-0.023963318	0.041560445	-0.005631062	-0.033599342	0.079153714	0.036789425	-0.006550623
-0.063622061	-0.008602007	0.001496285	0.01476753	-0.059180883	0.069026341	-0.025996956	0.004308844	-0.006671107	-0.007898342	-0.012988236	-0.04821115	-0.068082659	0.025997067	-0.016277407
-0.087000479	0.097562377	-0.103315471	-0.232663023	0.173301674	0.061790799	0.070689853	0.045335199	0.189218105	-0.071029011	-0.063086627	-0.010204104	0.022045135	-0.038131491	-0.055853714
-0.05520108	-0.072901068	-0.006769851	-0.004632872	-0.013004699	0.020114206	-0.038753731	-0.019171945	-0.00785759	-0.007171722	-0.048535864	-0.07355934	0.028455806	-0.056935895	0.070548301
-0.029698807	-0.074867652	0.049066198	-0.017833479	0.003183812	-0.032133374	0.024800625	-0.012652017	-0.01285225	-0.013605399	-0.031991155	-0.039730922	-0.042016126	-0.049215777	0.026204633
-0.068357958	0.038060119	0.016410601	-0.017785247	-0.007457077	-0.034683285	0.010817513	0.035373737	-0.064159567	0.002096928	-0.079025508	0.003048378	-0.059171564	0.053691841	-0.001814532
0.044443266	0.02781268	0.068853832	0.0001427	0.05321738	-0.008415069	0.013673992	-0.020495349	0.033873465	0.033808494	0.096758272	0.083936384	0.043474135	0.033391183	-0.009771417
0.083374407	-0.07390991	-0.111598307	-0.019483432	0.060069994	-0.093096362	-0.077039899	0.081965079	0.04827667	0.00319472	-0.140920083	-0.007373048	0.112786285	0.010287841	0.083637394
-0.056362241	0.055659053	-0.03668726	-0.044209978	0.024127697	0.018358377	0.01134259	-0.032073708	0.001532737	0.015500825	-0.031833622	0.017938158	0.015767321	0.056442423	-0.025315098
-0.00753771	-0.035786125	0.016264065	0.006039169	-0.051301861	0.050101455	0.030500436	-0.001198356	0.004527817	-0.01570324	0.032013375	-0.014552082	0.032507066	0.024551568	0.019647481
0.07283104	-0.016074736	0.066254871	0.052049748	0.202442454	0.041063426	0.064905974	0.085127526	0.063179493	-0.029537085	-0.08953226	-0.063227529	-0.121038904	-0.121732037	0.081867223
-0.028209756	0.009770951	0.003954193	0.010866688	0.000487074	0.034957032	-0.003848164	0.004245036	-0.010764402	0.056574536	-0.002137305	-0.030175328	0.024381259	0.02749384	-0.009133231
0.080609417	-0.110288738	-0.17621243	-0.060592275	-0.073349099	-0.05871811	-0.187397217	0.000159664	0.245343492	0.024944251	0.126537697	0.074245725	-0.006399203	0.187428144	-0.264419672
0.024469644	-0.031840126	0.017115522	-0.040508903	0.071091957	-0.008172008	0.05907885	-0.040707462	0.011192317	-0.005548037	0.036824828	-0.001353472	-0.031898009	0.008224446	0.07396909
0.009888932	0.003899363	0.025424066	-0.036471159	-0.02277519	0.005924141	-0.034440577	0.009552514	-0.044415788	0.00040533	0.029438142	-0.06164111	0.027853755	0.022865772	-0.020730546
0.058692418	-0.039308774	-0.060428258	-0.018875439	0.022203284	0.033108982	-0.023622657	0.008890908	-0.036500706	-0.05497495	0.006926871	0.014137593	-0.043755008	-0.011263427	0.011789077
0.09303104	-0.008353382	-0.104297729	0.135314732	0.00383177	-0.029251301	0.055165397	0.049907806	0.073122869	-0.069019735	-0.020184361	-0.104257179	-0.036054322	0.021111396	0.015071114
0.014228526	0.015066917	-0.051842801	0.029870888	-0.008091579	0.082143772	0.06006066	-0.009140373	-0.039246231	0.009125405	0.021679687	-0.020194695	-0.004325529	-0.032387083	-0.03144304
0.003184179	-0.031822957	-0.030552034	0.012248376	-0.001925324	0.022945053	0.006128792	-0.023213522	-0.000345435	0.03370399	0.04558995	-0.055160482	-0.02999054	0.015066078	-0.046304892
0.060331605	0.000585822	0.015058223	-0.097980783	-0.030037679	0.02727852	-0.03942012	0.021722602	-0.034439152	-0.009141348	0.029785407	-0.014503695	-0.025427347	0.025895707	-0.012940358
-0.000313211	-0.065805418	-0.008907645	-0.029147497	-0.101800529	-0.011773756	0.002639321	-0.105670139	0.022054881	-0.063352386	0.050512202	-0.009493282	0.005800247	-0.091864585	-0.016992665
-0.023118372	-0.09307749	0.001548315	0.030551831	-0.065961233	0.127570149	-0.04515791	-0.116993164	0.086974202	-0.047996612	-0.032064498	0.055926026	0.018664258	-0.07765538	0.032533484
-0.02362786	-0.100278446	0.000626828	0.031960335	-0.058831027	0.150757482	-0.035981818	-0.117157076	0.100322518	-0.043320846	-0.051134709	0.062492176	0.001557062	-0.092954024	0.041857964
-0.002753294	-0.076467776	-0.009636073	-0.033359639	-0.089478336	0.018756365	0.00081021	-0.10663368	0.050489818	-0.036664592	0.041827468	0.004274084	-0.015877607	-0.098522959	-0.013221736
-0.022816693	-0.091538021	0.000917465	0.030508732	-0.067589004	0.122710561	-0.04501268	-0.116703655	0.084807647	-0.054159691	-0.026561485	0.052402754	0.02577784	-0.078667393	0.028978953
-0.006135351	-0.038916289	0.031692495	-0.022440775	-0.046437719	-0.00704012	0.084750136	-0.0399227	-0.034984593	-0.026104371	0.007639381	0.034989877	-0.03092437	-0.021605341	0.023867394
0.077615199	0.081799	0.042306868	0.007260282	0.002036306	0.054914717	-0.108379088	-0.025473092	-0.012795992	0.081127394	-0.185044987	-0.044495402	0.020260453	-0.048615498	-0.005570153
0.021149474	0.076678384	-0.058469442	0.028658882	0.03943297	0.010728178	0.086951473	-0.001981193	-0.111322738	-0.046091952	0.09526844	-0.000387596	-0.042464474	-0.097174394	0.011980182
0.060099991	0.046990887	-0.032908547	0.066025085	0.038702755	0.030467653	-0.007765391	-0.057763712	-0.073164082	-0.030860184	-0.065326306	-0.003014398	0.036337495	0.001144509	0.025191877
-0.012786225	-0.041842922	0.084340754	-0.011055675	0.019271879	-0.06268323	0.041188727	-0.029668851	-0.00242618	-0.060213621	-0.011997314	-0.061401322	0.010450088	-0.026619431	0.029490811
-0.005455705	-0.025707008	0.088445888	-0.004102589	0.015014194	-0.076668482	0.020552055	-0.04999312	0.011953327	-0.043817372	0.01495348	-0.02380868	0.046418334	0.020227341	0.002848214
-0.007692528	-0.037665335	0.084117363	-0.016364079	0.027060767	-0.032564701	0.047131317	-0.038859515	0.028388165	-0.019181767	0.004311235	-0.017824186	0.009198205	-0.012818447	0.026026056
-0.006886281	-0.038257589	0.086949108	-0.007690631	0.024528013	-0.02412582	0.045565714	-0.039055626	0.026684667	-0.026464154	-0.009740495	-0.022583179	0.00362744	-0.010477121	0.030800606
-0.094602095	0.050391057	-0.017942393	-0.016274366	-0.076261874	-0.009973952	0.003782065	0.010030837	0.044625152	-0.071846315	-0.009619824	0.023697866	-0.024826806	0.037080314	0.024394768
-0.094015392	-0.067184921	0.046342749	0.071109831	-0.057736704	-0.055895512	0.064859994	0.148927427	-0.027750957	0.003000914	-0.041261	0.058212366	0.021829756	-0.038773243	-0.063688079
-0.096503919	-0.05693724	0.040800957	0.057591304	-0.060129106	-0.064038748	0.032583192	0.114586319	-0.004468459	0.017142615	-0.006022356	0.050190489	0.015638532	-0.028486805	-0.057085312
-0.036282742	0.025023004	0.001836671	-0.017326296	-0.127517646	-0.088033278	-0.077581731	-0.050016778	0.018744416	0.122114929	0.038209316	-0.101943995	-0.014601298	-0.01319651	0.071640188
0.032443216	0.072989464	0.063598792	0.028679153	0.116572427	-0.06541842	0.058699648	-0.006906215	-0.004487644	-0.010771693	0.06680204	-0.022318767	0.023915961	-0.055998668	-0.043567313
0.032213724	0.07695819	0.044792778	0.056264757	0.08217699	-0.065668177	0.013273177	-0.025091883	0.005602399	0.055701122	0.096255656	-0.020832146	-0.073145219	-0.042124881	0.027776929
0.001179652	-0.023842763	0.08892964	-0.003234105	0.02381809	-0.01479924	0.045688376	-0.047113475	0.04884908	0.003676249	0.01340924	0.008752319	0.022154819	0.014313577	0.024907424
0.043650041	0.038933445	0.106065666	0.006303903	0.031530885	-0.061989232	-0.03074149	-0.038293111	0.001894636	-0.028138055	0.057718512	0.049022999	0.037005341	0.049702756	-0.033315926
0.099207248	0.098506729	0.14069456	-0.064945513	-0.02562108	-0.079779429	-0.131090464	-0.084281275	-0.012077293	-0.083740704	-0.022598129	0.065464157	-0.122443224	0.095783106	-0.176402998
0.109042734	0.037376042	0.045666571	-0.073113709	-0.042344951	-0.075759857	-0.047033866	0.033645712	-0.009342507	-0.061668101	-0.026116145	0.01938751	-0.001561561	0.031687349	-0.056825365
0.147009606	0.082144846	0.114420782	-0.049667391	-0.062483875	-0.167537465	-0.107084969	-0.038869817	0.115684725	-0.038628441	-0.068062947	0.079734817	-0.027662316	0.003758917	-0.070670321
-0.041934574	-0.004232224	-0.015792251	0.001638602	-0.080382922	-0.024095947	-0.027904685	-0.05564385	0.01149492	0.051154529	0.01219964	-0.043512645	0.078732346	0.012110952	-0.073441421
